"","occurrenceID","braun.blanquet","measurementValue","measurementType","measurementTypeID","measurementUnit","measurementUnitID"
"363","2020-07-17T10:29:17Z_EAC_Cole_Harbour_G0060575_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"364","2020-07-17T10:29:27Z_EAC_Cole_Harbour_G0060576_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"365","2020-07-17T10:29:37Z_EAC_Cole_Harbour_G0060577_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"366","2020-07-17T10:29:47Z_EAC_Cole_Harbour_G0060578_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"367","2020-07-17T10:29:57Z_EAC_Cole_Harbour_G0060579_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"368","2020-07-17T10:30:07Z_EAC_Cole_Harbour_G0060580_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"369","2020-07-17T10:30:17Z_EAC_Cole_Harbour_G0060581_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"370","2020-07-17T10:30:27Z_EAC_Cole_Harbour_G0060582_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"371","2020-07-17T10:30:37Z_EAC_Cole_Harbour_G0060583_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"372","2020-07-17T10:30:47Z_EAC_Cole_Harbour_G0060584_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"373","2020-07-17T10:30:57Z_EAC_Cole_Harbour_G0060585_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"374","2020-07-17T10:31:07Z_EAC_Cole_Harbour_G0060586_495077",4,"50-75","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"375","2020-07-17T10:31:16Z_EAC_Cole_Harbour_G0060587_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"376","2020-07-17T10:31:27Z_EAC_Cole_Harbour_G0060588_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"377","2020-07-17T10:31:37Z_EAC_Cole_Harbour_G0060589_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"378","2020-07-17T10:31:47Z_EAC_Cole_Harbour_G0060590_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"379","2020-07-17T10:31:57Z_EAC_Cole_Harbour_G0060591_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"380","2020-07-17T10:32:07Z_EAC_Cole_Harbour_G0060592_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"381","2020-07-17T10:32:17Z_EAC_Cole_Harbour_G0060593_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"382","2020-07-17T10:32:27Z_EAC_Cole_Harbour_G0060594_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"383","2020-07-17T10:32:37Z_EAC_Cole_Harbour_G0060595_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"384","2020-07-17T10:32:47Z_EAC_Cole_Harbour_G0060596_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"385","2020-07-17T10:32:57Z_EAC_Cole_Harbour_G0060597_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"386","2020-07-17T10:33:07Z_EAC_Cole_Harbour_G0060598_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"387","2020-07-17T10:33:17Z_EAC_Cole_Harbour_G0060599_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"388","2020-07-17T10:33:27Z_EAC_Cole_Harbour_G0060600_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"389","2020-07-17T10:33:35Z_EAC_Cole_Harbour_G0060601_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"390","2020-07-17T10:33:48Z_EAC_Cole_Harbour_G0060602_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"391","2020-07-17T10:33:57Z_EAC_Cole_Harbour_G0060603_495077",2," 5-25","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"392","2020-07-17T10:34:07Z_EAC_Cole_Harbour_G0060604_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"393","2020-07-17T10:34:17Z_EAC_Cole_Harbour_G0060605_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"394","2020-07-17T10:34:27Z_EAC_Cole_Harbour_G0060606_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"395","2020-07-17T10:34:37Z_EAC_Cole_Harbour_G0060607_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"396","2020-07-17T10:34:47Z_EAC_Cole_Harbour_G0060608_495077",4,"50-75","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"397","2020-07-17T10:34:57Z_EAC_Cole_Harbour_G0060609_495077",5,"75-100","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"398","2020-07-17T10:35:06Z_EAC_Cole_Harbour_G0060610_495077",5,"75-100","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"399","2020-07-17T10:35:17Z_EAC_Cole_Harbour_G0060611_495077",4,"50-75","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"400","2020-07-17T10:35:27Z_EAC_Cole_Harbour_G0060612_495077",2," 5-25","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"401","2020-07-17T10:35:37Z_EAC_Cole_Harbour_G0060613_495077",2," 5-25","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"402","2020-07-17T10:35:47Z_EAC_Cole_Harbour_G0060614_495077",1,"<5","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"403","2020-07-17T10:35:57Z_EAC_Cole_Harbour_G0060615_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"404","2020-07-17T10:36:07Z_EAC_Cole_Harbour_G0060616_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"405","2020-07-17T10:36:17Z_EAC_Cole_Harbour_G0060617_495077",0.5,"<5","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"406","2020-07-17T10:36:27Z_EAC_Cole_Harbour_G0060618_495077",5,"75-100","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"407","2020-07-17T10:36:37Z_EAC_Cole_Harbour_G0060619_495077",5,"75-100","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"408","2020-07-17T10:36:47Z_EAC_Cole_Harbour_G0060620_495077",5,"75-100","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"409","2020-07-17T10:36:57Z_EAC_Cole_Harbour_G0060621_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"410","2020-07-17T10:37:07Z_EAC_Cole_Harbour_G0060622_495077",5,"75-100","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"411","2020-07-17T10:37:17Z_EAC_Cole_Harbour_G0060623_495077",5,"75-100","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"412","2020-07-17T10:37:27Z_EAC_Cole_Harbour_G0060624_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"413","2020-07-17T10:37:37Z_EAC_Cole_Harbour_G0060625_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"414","2020-07-17T10:37:47Z_EAC_Cole_Harbour_G0060626_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"415","2020-07-17T10:37:57Z_EAC_Cole_Harbour_G0060627_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"416","2020-07-17T10:38:07Z_EAC_Cole_Harbour_G0060628_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"417","2020-07-17T10:38:17Z_EAC_Cole_Harbour_G0060629_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"418","2020-07-17T10:38:27Z_EAC_Cole_Harbour_G0060630_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"419","2020-07-17T10:38:37Z_EAC_Cole_Harbour_G0060631_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"420","2020-07-17T10:38:47Z_EAC_Cole_Harbour_G0060632_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"421","2020-07-17T10:38:57Z_EAC_Cole_Harbour_G0060633_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"422","2020-07-17T10:39:07Z_EAC_Cole_Harbour_G0060634_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"423","2020-07-17T10:39:17Z_EAC_Cole_Harbour_G0060635_495077",2," 5-25","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"424","2020-07-17T10:39:27Z_EAC_Cole_Harbour_G0060636_495077",1,"<5","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"425","2020-07-17T10:39:36Z_EAC_Cole_Harbour_G0060637_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"426","2020-07-17T10:39:47Z_EAC_Cole_Harbour_G0060638_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"427","2020-07-17T10:39:58Z_EAC_Cole_Harbour_G0060639_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"428","2020-07-17T10:40:07Z_EAC_Cole_Harbour_G0060640_495077",0.5,"<5","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"429","2020-07-17T10:40:17Z_EAC_Cole_Harbour_G0060641_495077",0.5,"<5","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"430","2020-07-17T10:40:27Z_EAC_Cole_Harbour_G0060642_495077",0.5,"<5","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"431","2020-07-17T10:40:37Z_EAC_Cole_Harbour_G0060643_495077",0.1,"<5","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"432","2020-07-17T10:40:47Z_EAC_Cole_Harbour_G0060644_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"433","2020-07-17T10:40:57Z_EAC_Cole_Harbour_G0060645_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"434","2020-07-17T10:41:07Z_EAC_Cole_Harbour_G0060646_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"435","2020-07-17T10:41:17Z_EAC_Cole_Harbour_G0060647_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"436","2020-07-17T10:41:27Z_EAC_Cole_Harbour_G0060648_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"437","2020-07-17T10:41:37Z_EAC_Cole_Harbour_G0060649_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"438","2020-07-17T10:41:47Z_EAC_Cole_Harbour_G0060650_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"439","2020-07-17T10:41:57Z_EAC_Cole_Harbour_G0060651_495077",0.5,"<5","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"440","2020-07-17T10:42:07Z_EAC_Cole_Harbour_G0060652_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"441","2020-07-17T10:42:17Z_EAC_Cole_Harbour_G0060653_495077",1,"<5","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"442","2020-07-17T10:42:28Z_EAC_Cole_Harbour_G0060654_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"443","2020-07-17T10:42:37Z_EAC_Cole_Harbour_G0060655_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"444","2020-07-17T10:42:47Z_EAC_Cole_Harbour_G0060656_495077",1,"<5","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"445","2020-07-17T10:42:57Z_EAC_Cole_Harbour_G0060657_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"446","2020-07-17T10:43:07Z_EAC_Cole_Harbour_G0060658_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"447","2020-07-17T10:43:17Z_EAC_Cole_Harbour_G0060659_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"448","2020-07-17T10:43:27Z_EAC_Cole_Harbour_G0060660_495077",1,"<5","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"449","2020-07-17T10:43:38Z_EAC_Cole_Harbour_G0060661_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"450","2020-07-17T10:43:47Z_EAC_Cole_Harbour_G0060662_495077",2," 5-25","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"451","2020-07-17T10:43:57Z_EAC_Cole_Harbour_G0060663_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"452","2020-07-17T10:44:07Z_EAC_Cole_Harbour_G0060664_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"453","2020-07-17T10:44:19Z_EAC_Cole_Harbour_G0060665_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"454","2020-07-17T10:44:27Z_EAC_Cole_Harbour_G0060666_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"455","2020-07-17T10:44:37Z_EAC_Cole_Harbour_G0060667_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"456","2020-07-17T10:44:47Z_EAC_Cole_Harbour_G0060668_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"457","2020-07-17T10:44:57Z_EAC_Cole_Harbour_G0060669_495077",4,"50-75","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"458","2020-07-17T10:45:07Z_EAC_Cole_Harbour_G0060670_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"459","2020-07-17T10:45:17Z_EAC_Cole_Harbour_G0060671_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"460","2020-07-17T10:45:27Z_EAC_Cole_Harbour_G0060672_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"461","2020-07-17T10:45:37Z_EAC_Cole_Harbour_G0060673_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"462","2020-07-17T10:45:47Z_EAC_Cole_Harbour_G0060674_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"463","2020-07-17T10:45:57Z_EAC_Cole_Harbour_G0060675_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"464","2020-07-17T10:46:06Z_EAC_Cole_Harbour_G0060676_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"465","2020-07-17T10:46:17Z_EAC_Cole_Harbour_G0060677_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"466","2020-07-17T10:46:27Z_EAC_Cole_Harbour_G0060678_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"467","2020-07-17T10:46:37Z_EAC_Cole_Harbour_G0060679_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"468","2020-07-17T10:46:47Z_EAC_Cole_Harbour_G0060680_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"469","2020-07-17T10:46:57Z_EAC_Cole_Harbour_G0060681_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"470","2020-07-17T10:47:06Z_EAC_Cole_Harbour_G0060682_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"471","2020-07-17T10:47:17Z_EAC_Cole_Harbour_G0060683_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"472","2020-07-17T10:47:27Z_EAC_Cole_Harbour_G0060684_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"473","2020-07-17T10:47:37Z_EAC_Cole_Harbour_G0060685_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"474","2020-07-17T10:47:47Z_EAC_Cole_Harbour_G0060686_495077",NA,NA,"cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"475","2020-07-17T10:47:57Z_EAC_Cole_Harbour_G0060687_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"476","2020-07-17T10:48:07Z_EAC_Cole_Harbour_G0060688_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"477","2020-07-17T10:48:18Z_EAC_Cole_Harbour_G0060689_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"478","2020-07-17T10:48:27Z_EAC_Cole_Harbour_G0060690_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"479","2020-07-17T10:48:37Z_EAC_Cole_Harbour_G0060691_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"480","2020-07-17T10:48:47Z_EAC_Cole_Harbour_G0060692_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"481","2020-07-17T10:48:57Z_EAC_Cole_Harbour_G0060693_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"482","2020-07-17T10:49:07Z_EAC_Cole_Harbour_G0060694_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"483","2020-07-17T10:49:17Z_EAC_Cole_Harbour_G0060695_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
