"","eventDate","eventID","decimalLatitude","decimalLongitude","location","image.filename","image.quality","est.cam.height","substrate","image.coder","notes","QC.review"
"458","2020-07-17T10:45:07Z","2020-07-17T10:45:07Z_EAC_Cole_Harbour_G0060670",44.66559666,-63.43897757,"Cole Harbour","G0060670",3,1,"Soft","A.O.","","A.D."
"459","2020-07-17T10:45:17Z","2020-07-17T10:45:17Z_EAC_Cole_Harbour_G0060671",44.66556295,-63.43886949,"Cole Harbour","G0060671",2,1,"Soft","A.O.","","A.D."
"460","2020-07-17T10:45:27Z","2020-07-17T10:45:27Z_EAC_Cole_Harbour_G0060672",44.66553463,-63.43874309,"Cole Harbour","G0060672",3,1,"Soft","A.O.","","A.D."
"461","2020-07-17T10:45:37Z","2020-07-17T10:45:37Z_EAC_Cole_Harbour_G0060673",44.66545495,-63.4386263,"Cole Harbour","G0060673",2,2,"Soft","A.O.","","A.D."
"462","2020-07-17T10:45:47Z","2020-07-17T10:45:47Z_EAC_Cole_Harbour_G0060674",44.66539732,-63.43846,"Cole Harbour","G0060674",2,1,"Soft","A.O.","","A.D."
"463","2020-07-17T10:45:57Z","2020-07-17T10:45:57Z_EAC_Cole_Harbour_G0060675",44.66536433,-63.43828107,"Cole Harbour","G0060675",3,2,"Soft","A.O.","","A.D."
"464","2020-07-17T10:46:06Z","2020-07-17T10:46:06Z_EAC_Cole_Harbour_G0060676",44.6653314,-63.43813144,"Cole Harbour","G0060676",1,2,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:46:07 AM""","A.D."
"465","2020-07-17T10:46:17Z","2020-07-17T10:46:17Z_EAC_Cole_Harbour_G0060677",44.66531761,-63.43794862,"Cole Harbour","G0060677",3,2,"Soft","A.O.","","A.D."
"466","2020-07-17T10:46:27Z","2020-07-17T10:46:27Z_EAC_Cole_Harbour_G0060678",44.66529034,-63.43782277,"Cole Harbour","G0060678",NA,NA,NA,"A.O.","","A.D."
"467","2020-07-17T10:46:37Z","2020-07-17T10:46:37Z_EAC_Cole_Harbour_G0060679",44.66529,-63.43772653,"Cole Harbour","G0060679",3,1,"Soft","A.O.","","A.D."
"468","2020-07-17T10:46:47Z","2020-07-17T10:46:47Z_EAC_Cole_Harbour_G0060680",44.66524344,-63.43759771,"Cole Harbour","G0060680",2,2,"Soft","A.O.","","A.D."
"469","2020-07-17T10:46:57Z","2020-07-17T10:46:57Z_EAC_Cole_Harbour_G0060681",44.66519129,-63.4374343,"Cole Harbour","G0060681",1,2,"Soft","A.O.","","A.D."
"470","2020-07-17T10:47:06Z","2020-07-17T10:47:06Z_EAC_Cole_Harbour_G0060682",44.6651465,-63.43730234,"Cole Harbour","G0060682",3,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:47:07 AM""","A.D."
"471","2020-07-17T10:47:17Z","2020-07-17T10:47:17Z_EAC_Cole_Harbour_G0060683",44.66509705,-63.43716301,"Cole Harbour","G0060683",3,1,"Soft","A.O.","","A.D."
"472","2020-07-17T10:47:27Z","2020-07-17T10:47:27Z_EAC_Cole_Harbour_G0060684",44.66504882,-63.43704433,"Cole Harbour","G0060684",3,1,"Soft","A.O.","","A.D."
"473","2020-07-17T10:47:37Z","2020-07-17T10:47:37Z_EAC_Cole_Harbour_G0060685",44.66501396,-63.43693036,"Cole Harbour","G0060685",0,NA,NA,"A.O.","","A.D."
"474","2020-07-17T10:47:47Z","2020-07-17T10:47:47Z_EAC_Cole_Harbour_G0060686",44.66496789,-63.43678095,"Cole Harbour","G0060686",0,NA,NA,"A.O.","","A.D."
"475","2020-07-17T10:47:57Z","2020-07-17T10:47:57Z_EAC_Cole_Harbour_G0060687",44.66494114,-63.43663917,"Cole Harbour","G0060687",3,1,"Soft","A.O.","","A.D."
"476","2020-07-17T10:48:07Z","2020-07-17T10:48:07Z_EAC_Cole_Harbour_G0060688",44.66492439,-63.43656368,"Cole Harbour","G0060688",3,2,"Soft","A.O.","","A.D."
"477","2020-07-17T10:48:18Z","2020-07-17T10:48:18Z_EAC_Cole_Harbour_G0060689",44.66490146,-63.43647927,"Cole Harbour","G0060689",3,1,"Soft","A.O.","Actual Time of Photo ""2020-07-17  7:48:17 AM""","A.D."
"478","2020-07-17T10:48:27Z","2020-07-17T10:48:27Z_EAC_Cole_Harbour_G0060690",44.66487701,-63.43639291,"Cole Harbour","G0060690",3,1,"Soft","A.O.","","A.D."
"479","2020-07-17T10:48:37Z","2020-07-17T10:48:37Z_EAC_Cole_Harbour_G0060691",44.66485643,-63.43631035,"Cole Harbour","G0060691",3,1,"Soft","A.O.","","A.D."
"480","2020-07-17T10:48:47Z","2020-07-17T10:48:47Z_EAC_Cole_Harbour_G0060692",44.66483103,-63.43626871,"Cole Harbour","G0060692",3,1,"Soft","A.O.","","A.D."
"481","2020-07-17T10:48:57Z","2020-07-17T10:48:57Z_EAC_Cole_Harbour_G0060693",44.66483658,-63.43626825,"Cole Harbour","G0060693",3,1,"Soft","A.O.","","A.D."
"482","2020-07-17T10:49:07Z","2020-07-17T10:49:07Z_EAC_Cole_Harbour_G0060694",44.66485737,-63.43628117,"Cole Harbour","G0060694",3,1,"Soft","A.O.","","A.D."
"483","2020-07-17T10:49:17Z","2020-07-17T10:49:17Z_EAC_Cole_Harbour_G0060695",44.66484688,-63.43626808,"Cole Harbour","G0060695",3,1,"Soft","A.O.","","A.D."
"484","2020-07-17T10:49:27Z","2020-07-17T10:49:27Z_EAC_Cole_Harbour_G0060696",44.66484173,-63.43625595,"Cole Harbour","G0060696",3,1,"Soft","A.O.","","A.D."
"485","2020-07-17T10:49:37Z","2020-07-17T10:49:37Z_EAC_Cole_Harbour_G0060697",44.66489612,-63.43622499,"Cole Harbour","G0060697",3,1,"Soft","A.O.","","A.D."
"486","2020-07-17T10:49:47Z","2020-07-17T10:49:47Z_EAC_Cole_Harbour_G0060698",44.66497794,-63.43619543,"Cole Harbour","G0060698",3,1,"Soft","A.O.","","A.D."
"487","2020-07-17T10:49:57Z","2020-07-17T10:49:57Z_EAC_Cole_Harbour_G0060699",44.66506933,-63.43613181,"Cole Harbour","G0060699",3,1,"Soft","A.O.","","A.D."
"488","2020-07-17T10:50:07Z","2020-07-17T10:50:07Z_EAC_Cole_Harbour_G0060700",44.66513783,-63.43605583,"Cole Harbour","G0060700",3,1,"Soft","A.O.","","A.D."
"489","2020-07-17T10:50:17Z","2020-07-17T10:50:17Z_EAC_Cole_Harbour_G0060701",44.66520829,-63.43594456,"Cole Harbour","G0060701",3,2,"Soft","A.O.","","A.D."
"490","2020-07-17T10:50:27Z","2020-07-17T10:50:27Z_EAC_Cole_Harbour_G0060702",44.66525219,-63.43580855,"Cole Harbour","G0060702",3,1,"Soft","A.O.","","A.D."
"491","2020-07-17T10:50:37Z","2020-07-17T10:50:37Z_EAC_Cole_Harbour_G0060703",44.66528393,-63.43565877,"Cole Harbour","G0060703",3,1,"Soft","A.O.","","A.D."
"492","2020-07-17T10:50:47Z","2020-07-17T10:50:47Z_EAC_Cole_Harbour_G0060704",44.66529542,-63.43550972,"Cole Harbour","G0060704",3,1,"Soft","A.O.","","A.D."
"493","2020-07-17T10:50:57Z","2020-07-17T10:50:57Z_EAC_Cole_Harbour_G0060705",44.66526678,-63.43539155,"Cole Harbour","G0060705",3,1,"Soft","A.O.","","A.D."
"494","2020-07-17T10:51:07Z","2020-07-17T10:51:07Z_EAC_Cole_Harbour_G0060706",44.66525969,-63.43526832,"Cole Harbour","G0060706",3,1,"Soft","A.O.","","A.D."
"495","2020-07-17T10:51:17Z","2020-07-17T10:51:17Z_EAC_Cole_Harbour_G0060707",44.6652222,-63.43514175,"Cole Harbour","G0060707",3,2,"Soft","A.O.","","A.D."
"496","2020-07-17T10:51:27Z","2020-07-17T10:51:27Z_EAC_Cole_Harbour_G0060708",44.66517859,-63.43503371,"Cole Harbour","G0060708",3,1,"Soft","A.O.","","A.D."
"497","2020-07-17T10:51:37Z","2020-07-17T10:51:37Z_EAC_Cole_Harbour_G0060709",44.66512445,-63.43493778,"Cole Harbour","G0060709",3,1,"Soft","A.O.","","A.D."
"498","2020-07-17T10:51:47Z","2020-07-17T10:51:47Z_EAC_Cole_Harbour_G0060710",44.66506035,-63.43486265,"Cole Harbour","G0060710",3,1,"Soft","A.O.","","A.D."
"499","2020-07-17T10:51:57Z","2020-07-17T10:51:57Z_EAC_Cole_Harbour_G0060711",44.66501237,-63.43474821,"Cole Harbour","G0060711",3,1,"Soft","A.O.","","A.D."
"500","2020-07-17T10:52:07Z","2020-07-17T10:52:07Z_EAC_Cole_Harbour_G0060712",44.66493659,-63.4346728,"Cole Harbour","G0060712",3,1,"Soft","A.O.","","A.D."
"501","2020-07-17T10:52:17Z","2020-07-17T10:52:17Z_EAC_Cole_Harbour_G0060713",44.664853,-63.43461202,"Cole Harbour","G0060713",3,1,"Soft","A.O.","","A.D."
"502","2020-07-17T10:52:27Z","2020-07-17T10:52:27Z_EAC_Cole_Harbour_G0060714",44.66477158,-63.43454011,"Cole Harbour","G0060714",3,1,"Soft","A.O.","","A.D."
"503","2020-07-17T10:52:37Z","2020-07-17T10:52:37Z_EAC_Cole_Harbour_G0060715",44.66466847,-63.43448495,"Cole Harbour","G0060715",3,1,"Soft","A.O.","","A.D."
"504","2020-07-17T10:52:47Z","2020-07-17T10:52:47Z_EAC_Cole_Harbour_G0060716",44.66455374,-63.43442267,"Cole Harbour","G0060716",3,2,"Soft","A.O.","","A.D."
"505","2020-07-17T10:52:57Z","2020-07-17T10:52:57Z_EAC_Cole_Harbour_G0060717",44.66446471,-63.43439955,"Cole Harbour","G0060717",2,2,"Soft","A.O.","","A.D."
"506","2020-07-17T10:53:07Z","2020-07-17T10:53:07Z_EAC_Cole_Harbour_G0060718",44.66444767,-63.43443525,"Cole Harbour","G0060718",2,2,"Soft","A.O.","","A.D."
"507","2020-07-17T10:53:17Z","2020-07-17T10:53:17Z_EAC_Cole_Harbour_G0060719",44.66444343,-63.43446454,"Cole Harbour","G0060719",2,3,"Soft","A.O.","","A.D."
"508","2020-07-17T10:53:27Z","2020-07-17T10:53:27Z_EAC_Cole_Harbour_G0060720",44.66444577,-63.43447854,"Cole Harbour","G0060720",3,2,"Soft","A.O.","","A.D."
"509","2020-07-17T10:53:37Z","2020-07-17T10:53:37Z_EAC_Cole_Harbour_G0060721",44.66448822,-63.4344769,"Cole Harbour","G0060721",3,1,"Soft","A.O.","","A.D."
"510","2020-07-17T10:53:47Z","2020-07-17T10:53:47Z_EAC_Cole_Harbour_G0060722",44.66449348,-63.43443953,"Cole Harbour","G0060722",3,1,"Soft","A.O.","","A.D."
"511","2020-07-17T10:53:57Z","2020-07-17T10:53:57Z_EAC_Cole_Harbour_G0060723",44.66440499,-63.43444644,"Cole Harbour","G0060723",3,1,"Soft","A.O.","","A.D."
"512","2020-07-17T10:54:07Z","2020-07-17T10:54:07Z_EAC_Cole_Harbour_G0060724",44.66427166,-63.43441579,"Cole Harbour","G0060724",3,1,"Soft","A.O.","","A.D."
