paddler,location,local.time,latitude,longitude,image.filename,image.quality,est.cam.height,substrate,eelgrass.present,braun.blanquet,rockweed.present,image.coder,notes,checked
Kristina Boerder,Owls Head,10-08-2020 13:31:05,44.7099194,-62.82564273,G0164776.JPG,3,2,mixed,1,1,1,PS,Actual time 13:31:06,Y
Kristina Boerder,Owls Head,10-08-2020 13:31:16,44.70988217,-62.82577152,G0164777.JPG,3,2,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:31:26,44.70989647,-62.8258699,G0164778.JPG,3,2,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:31:36,44.70992462,-62.82590802,G0164779.JPG,3,2,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:31:45,44.70993129,-62.82591305,G0164780.JPG,3,2,soft,1,0.5,0,PS,Actual time 13:31:46,Y
Kristina Boerder,Owls Head,10-08-2020 13:35:22,44.71017504,-62.82742321,G0164784.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:35:32,44.71017563,-62.82743065,G0164785.JPG,3,3,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:35:41,44.71018951,-62.82744751,G0164786.JPG,3,3,mixed,1,4,1,PS,Actual time 13:35:42,Y
Kristina Boerder,Owls Head,10-08-2020 13:35:52,44.71017584,-62.82751765,G0164787.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:36:02,44.71015538,-62.82761111,G0164788.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:36:12,44.7101396,-62.8276903,G0164789.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:36:22,44.71011382,-62.82777898,G0164790.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:36:32,44.71012524,-62.82783001,G0164791.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:36:42,44.71017457,-62.82780582,G0164792.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:36:52,44.71023075,-62.82776925,G0164793.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:37:01,44.71025907,-62.8277293,G0164794.JPG,3,3,soft,1,4,0,PS,Actual time 13:37:02,Y
Kristina Boerder,Owls Head,10-08-2020 13:37:12,44.71029806,-62.82767942,G0164795.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:37:22,44.71035771,-62.82763885,G0164796.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:37:32,44.71044461,-62.8276584,G0164797.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:37:42,44.71050257,-62.82772654,G0164798.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:37:52,44.71050592,-62.82783497,G0164799.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:38:02,44.71043521,-62.82794076,G0164800.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:38:12,44.71036902,-62.82804641,G0164801.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:38:22,44.7103087,-62.8281255,G0164802.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:38:32,44.71022276,-62.8281896,G0164803.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:38:42,44.71014195,-62.82823782,G0164804.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:38:52,44.71007963,-62.82829395,G0164805.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:39:03,44.71004213,-62.82838296,G0164806.JPG,3,3,soft,1,5,0,PS,Actual time 13:39:02,Y
Kristina Boerder,Owls Head,10-08-2020 13:39:12,44.7100402,-62.82847993,G0164807.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:39:22,44.71004652,-62.82856137,G0164808.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:39:32,44.71003869,-62.82867629,G0164809.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:39:41,44.70998249,-62.82875029,G0164810.JPG,3,3,soft,1,3,0,PS,Actual time 13:39:42,Y
Kristina Boerder,Owls Head,10-08-2020 13:39:52,44.70991786,-62.82881346,G0164811.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:40:02,44.70989775,-62.82888064,G0164812.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:40:12,44.70994389,-62.82894143,G0164813.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:40:24,44.70998621,-62.82904703,G0164814.JPG,3,3,mixed,1,4,1,PS,Actual time 13:40:22,Y
Kristina Boerder,Owls Head,10-08-2020 13:40:32,44.70999343,-62.82912332,G0164815.JPG,3,2,mixed,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:40:42,44.70993986,-62.82921673,G0164816.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:40:51,44.70986232,-62.8292408,G0164817.JPG,3,3,soft,1,5,0,PS,Actual time 13:40:52,Y
Kristina Boerder,Owls Head,10-08-2020 13:41:00,44.70977358,-62.82925886,G0164818.JPG,3,3,soft,1,5,1,PS,Actual time 13:41:02,Y
Kristina Boerder,Owls Head,10-08-2020 13:41:12,44.7097005,-62.82931946,G0164819.JPG,2,3,mixed,1,3,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:41:22,44.70970409,-62.82941589,G0164820.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:41:32,44.70973541,-62.8295021,G0164821.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:41:42,44.70980422,-62.82960012,G0164822.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:41:52,44.70985569,-62.82968769,G0164823.JPG,3,3,mixed,1,3,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:42:04,44.7099088,-62.82978033,G0164824.JPG,3,3,mixed,1,3,1,PS,Actual time 13:42:02,Y
Kristina Boerder,Owls Head,10-08-2020 13:42:12,44.70994923,-62.82988665,G0164825.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:42:22,44.71002991,-62.82999668,G0164826.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:42:32,44.71010007,-62.83005825,G0164827.JPG,3,3,mixed,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:42:42,44.71015324,-62.83010762,G0164828.JPG,3,3,mixed,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:42:52,44.71020189,-62.83015572,G0164829.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:43:02,44.71026895,-62.83026491,G0164830.JPG,3,3,soft,1,2,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:43:12,44.71032784,-62.83031198,G0164831.JPG,3,3,mixed,1,2,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:43:22,44.71035929,-62.83036806,G0164832.JPG,3,3,mixed,1,2,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:43:32,44.71035577,-62.83036922,G0164833.JPG,3,3,mixed,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:43:42,44.7104032,-62.83023378,G0164834.JPG,3,3,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:43:52,44.71042657,-62.83012492,G0164835.JPG,3,3,mixed,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:44:02,44.71046027,-62.8300265,G0164836.JPG,3,3,mixed,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:44:12,44.71051056,-62.82995036,G0164837.JPG,2,3,rock,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:44:22,44.71056659,-62.82982962,G0164838.JPG,3,3,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:44:32,44.71057899,-62.82968671,G0164839.JPG,3,3,mixed,1,0.5,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:44:42,44.71054712,-62.82963482,G0174840.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:44:52,44.71045403,-62.82973178,G0174841.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:45:02,44.71038868,-62.82983082,G0174842.JPG,2,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:45:12,44.71035938,-62.82992264,G0174843.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:45:22,44.71030344,-62.83004693,G0174844.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:45:32,44.71026486,-62.83014307,G0174845.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:45:42,44.71024542,-62.83026088,G0174846.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:45:52,44.71025818,-62.83032961,G0174847.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:46:02,44.71028359,-62.83040921,G0174848.JPG,3,3,soft,1,3,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:46:12,44.71029499,-62.8305254,G0174849.JPG,3,3,mixed,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:46:20,44.71030411,-62.83062422,G0174850.JPG,3,3,mixed,1,2,1,PS,Actual time 13:46:22,Y
Kristina Boerder,Owls Head,10-08-2020 13:46:32,44.71032829,-62.83082239,G0174851.JPG,3,3,rock,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:46:42,44.71035164,-62.83095245,G0174852.JPG,3,3,mixed,1,0.1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:46:52,44.71035072,-62.8310587,G0174853.JPG,3,3,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:47:02,44.71032483,-62.83121181,G0174854.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:47:12,44.71030172,-62.83139065,G0174855.JPG,2,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:47:22,44.7102874,-62.83155811,G0174856.JPG,3,3,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:47:32,44.71030929,-62.83167678,G0174857.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:47:42,44.71033369,-62.83180893,G0174858.JPG,2,3,mixed,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:47:52,44.71036108,-62.83190905,G0174859.JPG,3,3,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:48:02,44.71034408,-62.83206792,G0174860.JPG,3,3,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:48:12,44.71022832,-62.8321501,G0174861.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:48:20,44.71013252,-62.83217328,G0174862.JPG,3,3,soft,0,0,0,PS,Actual time 13:48:22,Y
Kristina Boerder,Owls Head,10-08-2020 13:48:32,44.70997084,-62.83219481,G0174863.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:48:42,44.70983114,-62.8321935,G0174864.JPG,3,3,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:48:52,44.70971742,-62.83223622,G0174865.JPG,3,3,rock,1,0.1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:49:02,44.70962435,-62.8322734,G0174866.JPG,2,3,rock,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:49:12,44.70951874,-62.83232979,G0174867.JPG,3,3,rock,0,0,1,JT,,Y
Kristina Boerder,Owls Head,10-08-2020 13:49:21,44.70942045,-62.83238571,G0174868.JPG,3,3,mixed,1,0.5,1,JT,actual time 13:49:22,Y
Kristina Boerder,Owls Head,10-08-2020 13:49:32,44.70934046,-62.83245539,G0174869.JPG,3,3,mixed,1,1,1,JT,,Y
Kristina Boerder,Owls Head,10-08-2020 13:49:42,44.70927252,-62.83246897,G0174870.JPG,3,3,mixed,1,0.5,1,JT,,Y
Kristina Boerder,Owls Head,10-08-2020 13:49:52,44.70923236,-62.83249153,G0174871.JPG,2,3,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:50:14,44.70918465,-62.83251307,G0174873.JPG,3,3,mixed,1,0.5,1,PS,Actual time 13:50:12,Y
Kristina Boerder,Owls Head,10-08-2020 13:50:22,44.70915877,-62.83248926,G0174874.JPG,3,3,mixed,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:50:32,44.70909831,-62.83252711,G0174875.JPG,3,3,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:50:42,44.7090082,-62.83261503,G0174876.JPG,3,3,mixed,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:50:52,44.70892566,-62.83271993,G0174877.JPG,3,3,mixed,1,0.5,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:51:02,44.70884921,-62.83279103,G0174878.JPG,3,3,rock,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:51:12,44.70876583,-62.83286702,G0174879.JPG,3,3,rock,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:51:22,44.70872698,-62.83291186,G0174880.JPG,3,3,rock,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:51:32,44.708678,-62.83300933,G0174881.JPG,3,3,rock,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:51:42,44.70860134,-62.83306197,G0174882.JPG,3,3,mixed,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:51:52,44.70851151,-62.83310701,G0174883.JPG,2,3,soft,1,0.1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:52:02,44.70844509,-62.83318618,G0174884.JPG,3,3,mixed,1,2,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:52:12,44.70837916,-62.83326126,G0174885.JPG,3,3,mixed,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:52:22,44.70831916,-62.83332415,G0174886.JPG,3,3,mixed,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:52:32,44.70824017,-62.83343004,G0174887.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:52:42,44.70818246,-62.83354101,G0174888.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:52:52,44.70811079,-62.83365356,G0174889.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:53:01,44.70804787,-62.83376254,G0174890.JPG,3,3,soft,1,1,0,PS,Actual time 13:53:02,Y
Kristina Boerder,Owls Head,10-08-2020 13:53:12,44.70800967,-62.83387038,G0174891.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:53:22,44.7079984,-62.83392346,G0174892.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:53:32,44.70798027,-62.83395289,G0174893.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:53:42,44.70800519,-62.83402233,G0174894.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:53:52,44.708051,-62.83407416,G0174895.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:54:02,44.70810766,-62.83413683,G0174896.JPG,3,3,mixed,1,2,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:54:12,44.70816528,-62.83418945,G0174897.JPG,3,3,mixed,1,4,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:54:22,44.70821085,-62.83425995,G0174898.JPG,3,3,mixed,0,0,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:54:32,44.7082498,-62.83436897,G0174899.JPG,3,3,mixed,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:54:42,44.70823978,-62.83442362,G0174900.JPG,3,3,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:54:51,44.70815869,-62.83444728,G0174901.JPG,3,3,soft,1,3,0,PS,Actual time 13:54:52,Y
Kristina Boerder,Owls Head,10-08-2020 13:55:02,44.70806364,-62.83441564,G0174902.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:55:12,44.70801986,-62.83436286,G0174903.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:55:22,44.7079457,-62.83429921,G0174904.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:55:32,44.7078719,-62.83426568,G0174905.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:55:42,44.70779169,-62.83420732,G0174906.JPG,3,3,mixed,1,5,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:55:52,44.70771853,-62.83415443,G0174907.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:56:02,44.70764445,-62.83411252,G0174908.JPG,3,3,soft,1,5,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:56:12,44.7075727,-62.8340707,G0174909.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:56:22,44.70749067,-62.83404203,G0174910.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:56:32,44.70742034,-62.83401868,G0174911.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:56:42,44.70733816,-62.83399169,G0174912.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:56:52,44.70725683,-62.83397656,G0174913.JPG,3,3,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:57:02,44.70719436,-62.83395359,G0174914.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:57:12,44.70716566,-62.833955,G0174915.JPG,3,3,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:57:32,44.70716233,-62.83401593,G0174917.JPG,3,3,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:57:42,44.70715219,-62.83400849,G0174918.JPG,3,3,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:57:52,44.70721526,-62.83410622,G0174919.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:58:02,44.70728923,-62.83414448,G0174920.JPG,3,3,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:58:12,44.70736553,-62.83419006,G0174921.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:58:22,44.70743232,-62.83423697,G0174922.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:58:32,44.70748532,-62.83427595,G0174923.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:58:42,44.7075437,-62.83433496,G0174924.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:58:52,44.70761441,-62.83437433,G0174925.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:59:02,44.70766247,-62.8344315,G0174926.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:59:12,44.70771613,-62.83448727,G0174927.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:59:22,44.70777135,-62.83453023,G0174928.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:59:32,44.7078197,-62.83460072,G0174929.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:59:42,44.70785619,-62.83467334,G0174930.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 13:59:52,44.70788159,-62.83474918,G0174931.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:00:02,44.70791888,-62.83482192,G0174932.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:00:12,44.70794561,-62.83489171,G0174933.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:00:22,44.70796634,-62.83498201,G0174934.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:00:32,44.7079734,-62.83510968,G0174935.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:00:42,44.70798577,-62.83519958,G0174936.JPG,3,3,mixed,1,2,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:00:52,44.70797301,-62.8352609,G0174937.JPG,3,3,mixed,1,1,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:01:02,44.70797196,-62.83535125,G0174938.JPG,3,3,mixed,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:01:12,44.7079917,-62.8354569,G0174939.JPG,3,3,soft,NA,NA,0,PS,could be some live shoots but not confident,Y
Kristina Boerder,Owls Head,10-08-2020 14:01:22,44.70800105,-62.83553293,G0174940.JPG,3,3,soft,NA,NA,0,PS,could be some live shoots but not confident,Y
Kristina Boerder,Owls Head,10-08-2020 14:01:32,44.70803203,-62.83563057,G0174941.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:01:42,44.70805783,-62.83572969,G0174942.JPG,3,3,mixed,0,0,1,PS,few dead eelgrass,Y
Kristina Boerder,Owls Head,10-08-2020 14:01:52,44.70808842,-62.83584108,G0174943.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:02:02,44.70812147,-62.8359105,G0174944.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:02:12,44.70815469,-62.83595297,G0174945.JPG,3,1,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:02:22,44.7081653,-62.83602427,G0174946.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:02:32,44.70813451,-62.83607441,G0174947.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:02:42,44.70807016,-62.83606513,G0174948.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:02:52,44.70803745,-62.83601978,G0174949.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:03:02,44.70799297,-62.83596488,G0174950.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:03:12,44.70793954,-62.83587814,G0174951.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:03:22,44.70788984,-62.83579437,G0174952.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:03:32,44.70781027,-62.83569006,G0174953.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:03:42,44.70774352,-62.83558844,G0174954.JPG,3,3,soft,1,4,0,PS,some dead eelgrass,Y
Kristina Boerder,Owls Head,10-08-2020 14:03:52,44.70767823,-62.83547702,G0174955.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:04:02,44.70763541,-62.83539664,G0174956.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:04:12,44.7076052,-62.83532809,G0174957.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:04:22,44.70753268,-62.83522592,G0174958.JPG,3,3,soft,1,5,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:04:32,44.70745095,-62.83511854,G0174959.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:04:42,44.70739487,-62.83502068,G0174960.JPG,3,2,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:04:52,44.7073556,-62.83495173,G0174961.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:05:02,44.70730373,-62.83483626,G0174962.JPG,3,3,mixed,1,3,1,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:05:12,44.70722152,-62.83472175,G0174963.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:05:22,44.707136,-62.83460271,G0174964.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:05:32,44.70706159,-62.83450508,G0174965.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:05:42,44.70698822,-62.83443943,G0174966.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:05:52,44.70690947,-62.83440962,G0174967.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:06:02,44.70684842,-62.83444433,G0174968.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:06:12,44.70683341,-62.83457804,G0174969.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:06:22,44.7068937,-62.83468756,G0174970.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:06:32,44.70696699,-62.83480654,G0174971.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:06:42,44.70702574,-62.83495045,G0174972.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:06:52,44.70709437,-62.83510339,G0174973.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:07:02,44.70714554,-62.83525951,G0174974.JPG,3,3,soft,0,0,0,PS,,Y
